BlockID,long,lat
1.4.233-2,-71.5663169932056,-16.3276674615406
1.4.233-2,-71.5663227767124,-16.327869140145
1.4.233-2,-71.5653600186993,-16.3278619001997
1.4.233-2,-71.5653580015,-16.3276540641756
1.4.233-2,-71.5663169932056,-16.3276674615406
1.4.233-3,,
1.4.233-3,-71.5660304466714,-16.3283179518677
1.4.233-3,-71.5653607805431,-16.3283139276756
1.4.233-3,-71.5653696062879,-16.3279374213394
1.4.233-3,-71.566037718525,-16.3279388193618
1.4.233-3,-71.5660304466714,-16.3283179518677
1.4.233-4,,
1.4.233-4,-71.5671112008126,-16.3279410955431
1.4.233-4,-71.5671110180621,-16.3280946837382
1.4.233-4,-71.5669690077458,-16.3282287317548
1.4.233-4,-71.5667790828174,-16.3283176778558
1.4.233-4,-71.566349533873,-16.3283207506345
1.4.233-4,-71.5663486642527,-16.3279428503366
1.4.233-4,-71.5671112008126,-16.3279410955431
1.4.233-5,,
1.4.233-5,-71.5660714553303,-16.3287696474701
1.4.233-5,-71.5660684240597,-16.3283903570142
1.4.233-5,-71.5666427573651,-16.3283897905834
1.4.233-5,-71.5666424951447,-16.328537906509
1.4.233-5,-71.5664879335562,-16.3286809250663
1.4.233-5,-71.5663167228135,-16.3287654924022
1.4.233-5,-71.5660714553303,-16.3287696474701
1.4.233-6,,
1.4.233-6,-71.5660260055033,-16.3283884751198
1.4.233-6,-71.5660335621503,-16.3287684046023
1.4.233-6,-71.5653575826048,-16.3287666651318
1.4.233-6,-71.5653623018721,-16.3283781377596
1.4.233-6,-71.5660260055033,-16.3283884751198
1.4.233-7,,
1.4.233-7,-71.5654018730869,-16.3292252279763
1.4.233-7,-71.5654066975458,-16.3288422515558
1.4.233-7,-71.5661809924177,-16.3288469564256
1.4.233-7,-71.5661763308137,-16.3289897022513
1.4.233-7,-71.5660188089766,-16.3291444003985
1.4.233-7,-71.5658822347194,-16.329224544395
1.4.233-7,-71.5654018730869,-16.3292252279763
1.4.233-8,,
1.4.233-8,-71.5664830800793,-16.3293931265451
1.4.233-8,-71.5664822607244,-16.3290283403537
1.4.233-8,-71.5668573986339,-16.3290298930115
1.4.233-8,-71.5668648270611,-16.3293979165956
1.4.233-8,-71.5664830800793,-16.3293931265451
1.4.233-9,,
1.4.233-9,-71.5667146899626,-16.3286197791595
1.4.233-9,-71.5668631013432,-16.3286218565795
1.4.233-9,-71.566861615986,-16.3289960452776
1.4.233-9,-71.5664752417452,-16.3289880567029
1.4.233-9,-71.5664736806126,-16.3289036567408
1.4.233-9,-71.5665773666595,-16.3287693516938
1.4.233-9,-71.5667146899626,-16.3286197791595
1.4.234-1,,
1.4.234-1,-71.5652739431849,-16.3278554279824
1.4.234-1,-71.5643093472277,-16.3278511037767
1.4.234-1,-71.5643098586903,-16.3276345639512
1.4.234-1,-71.565276118686,-16.3276391836233
1.4.234-1,-71.5652739431849,-16.3278554279824
1.4.234-10,,
1.4.234-10,-71.5641477070596,-16.3291556451437
1.4.234-10,-71.5637449205541,-16.3291554738919
1.4.234-10,-71.563755064745,-16.3286044693701
1.4.234-10,-71.5639137506948,-16.3286056109932
1.4.234-10,-71.5641437004766,-16.3289002939993
1.4.234-10,-71.5641477070596,-16.3291556451437
1.4.234-11,,
1.4.234-11,-71.5636768599181,-16.3291640829352
1.4.234-11,-71.5632943511622,-16.3291637954888
1.4.234-11,-71.5632880886153,-16.3281503336872
1.4.234-11,-71.5634573085166,-16.328144794806
1.4.234-11,-71.5636924207788,-16.328496368574
1.4.234-11,-71.5636768599181,-16.3291640829352
1.4.234-12,,
1.4.234-12,-71.5636763143825,-16.3296577194188
1.4.234-12,-71.5632765495172,-16.3296661226542
1.4.234-12,-71.5632843251078,-16.3291901044363
1.4.234-12,-71.5636806866543,-16.3291887013317
1.4.234-12,-71.5636763143825,-16.3296577194188
1.4.234-2,,
1.4.234-2,-71.5642836647153,-16.3278484716523
1.4.234-2,-71.5633161449009,-16.3278588732301
1.4.234-2,-71.5633203345235,-16.327626844678
1.4.234-2,-71.5642842605917,-16.3276350708315
1.4.234-2,-71.5642836647153,-16.3278484716523
1.4.234-3,,
1.4.234-3,-71.5637986051333,-16.3283157017648
1.4.234-3,-71.5635131398721,-16.3280896671636
1.4.234-3,-71.5635115934099,-16.3279251714366
1.4.234-3,-71.5642802474096,-16.327937583989
1.4.234-3,-71.56428905186,-16.328318133366
1.4.234-3,-71.5637986051333,-16.3283157017648
1.4.234-4,,
1.4.234-4,-71.5652654184541,-16.3279270304106
1.4.234-4,-71.5652786984273,-16.3283074451554
1.4.234-4,-71.5645894029693,-16.3283143771295
1.4.234-4,-71.5645850049884,-16.3279274013597
1.4.234-4,-71.5652654184541,-16.3279270304106
1.4.234-5,,
1.4.234-5,-71.565270279234,-16.328367702448
1.4.234-5,-71.565268487205,-16.328767040373
1.4.234-5,-71.5645969577284,-16.3287649367077
1.4.234-5,-71.5645952552437,-16.3283763398342
1.4.234-5,-71.565270279234,-16.328367702448
1.4.234-6,,
1.4.234-6,-71.5645576081255,-16.3283686615914
1.4.234-6,-71.5645700636187,-16.3287628111808
1.4.234-6,-71.5643209737704,-16.3287619577616
1.4.234-6,-71.5639872500665,-16.3285392360894
1.4.234-6,-71.5639888050877,-16.3283809237644
1.4.234-6,-71.5645576081255,-16.3283686615914
1.4.234-7,,
1.4.234-7,-71.5652200374154,-16.3288369132748
1.4.234-7,-71.5652251462127,-16.3292200780436
1.4.234-7,-71.564735532388,-16.3292205564169
1.4.234-7,-71.5647327277693,-16.3291346134207
1.4.234-7,-71.5645991709066,-16.3291357888798
1.4.234-7,-71.5644641524874,-16.3289896084696
1.4.234-7,-71.5644691624542,-16.3288324433
1.4.234-7,-71.5652200374154,-16.3288369132748
1.4.234-8,,
1.4.234-8,-71.5646041902562,-16.3293343836836
1.4.234-8,-71.5646134398639,-16.3296199200904
1.4.234-8,-71.5642136626323,-16.329625840512
1.4.234-8,-71.5642104402821,-16.3288939076638
1.4.234-8,-71.5646041902562,-16.3293343836836
1.4.234-9,,
1.4.234-9,-71.5637387837455,-16.3296623475309
1.4.234-9,-71.5637399498402,-16.3294644194854
1.4.234-9,-71.5641454091098,-16.3294666466744
1.4.234-9,-71.5641492008734,-16.3296628077055
1.4.234-9,-71.5637387837455,-16.3296623475309
1.4.235-1,,
1.4.235-1,-71.564858986505,-16.3323942041383
1.4.235-1,-71.5643102427268,-16.3324017403556
1.4.235-1,-71.5643076013271,-16.3323110826447
1.4.235-1,-71.5648605835245,-16.3323055348858
1.4.235-1,-71.564858986505,-16.3323942041383
1.4.235-10,,
1.4.235-10,-71.5645232490388,-16.3305191844073
1.4.235-10,-71.5642285348543,-16.3307774936878
1.4.235-10,-71.564196535125,-16.3304771756983
1.4.235-10,-71.5642213826629,-16.3299088346574
1.4.235-10,-71.5644446257445,-16.3299013128492
1.4.235-10,-71.5644153594857,-16.3304035458907
1.4.235-10,-71.5645271056526,-16.3303972458886
1.4.235-10,-71.5645232490388,-16.3305191844073
1.4.235-11,,
1.4.235-11,-71.5641420900267,-16.3298578042495
1.4.235-11,-71.5641365436176,-16.3302519652254
1.4.235-11,-71.5637361216576,-16.3302452241804
1.4.235-11,-71.5637383959385,-16.3298544715941
1.4.235-11,-71.5641420900267,-16.3298578042495
1.4.235-12,,
1.4.235-12,-71.5641413338014,-16.3308611142754
1.4.235-12,-71.56375005327,-16.3312343056059
1.4.235-12,-71.5637485155533,-16.3305538036734
1.4.235-12,-71.5641289712461,-16.3305505342591
1.4.235-12,-71.5641413338014,-16.3308611142754
1.4.235-13,,
1.4.235-13,-71.5636731818406,-16.3312945248544
1.4.235-13,-71.5632824877482,-16.3317004529732
1.4.235-13,-71.5632768167139,-16.330559065047
1.4.235-13,-71.563673860775,-16.3305538298905
1.4.235-13,-71.5636731818406,-16.3312945248544
1.4.235-14,,
1.4.235-14,-71.563663730672,-16.3305241008895
1.4.235-14,-71.5632673808229,-16.3305131205288
1.4.235-14,-71.5632823843372,-16.329852532848
1.4.235-14,-71.5636696999895,-16.3298553738362
1.4.235-14,-71.563663730672,-16.3305241008895
1.4.235-2,,
1.4.235-2,-71.5642601178795,-16.3323135403032
1.4.235-2,-71.5642679649281,-16.3324144337215
1.4.235-2,-71.5632738500155,-16.3324517518484
1.4.235-2,-71.5632683088968,-16.3323078255047
1.4.235-2,-71.5642601178795,-16.3323135403032
1.4.235-3,,
1.4.235-3,-71.5642653560655,-16.3318480107146
1.4.235-3,-71.5642735276487,-16.3322413607657
1.4.235-3,-71.5632754111233,-16.3322436564574
1.4.235-3,-71.563289650959,-16.3318620805853
1.4.235-3,-71.5642653560655,-16.3318480107146
1.4.235-4,,
1.4.235-4,-71.565236615923,-16.3318511287467
1.4.235-4,-71.5652362512009,-16.3322322611528
1.4.235-4,-71.5643040180731,-16.3322391633778
1.4.235-4,-71.5643042094904,-16.3318519070805
1.4.235-4,-71.565236615923,-16.3318511287467
1.4.235-5,,
1.4.235-5,-71.5652468098399,-16.3317827486211
1.4.235-5,-71.5645777881779,-16.3317886376146
1.4.235-5,-71.5645883772952,-16.3314027573789
1.4.235-5,-71.5652463069293,-16.3314089691389
1.4.235-5,-71.5652468098399,-16.3317827486211
1.4.235-6,,
1.4.235-6,-71.5642713142702,-16.331788055361
1.4.235-6,-71.5634009683294,-16.3317804329485
1.4.235-6,-71.5637501047942,-16.3314094109719
1.4.235-6,-71.5642758256631,-16.3314049135367
1.4.235-6,-71.5642713142702,-16.331788055361
1.4.235-7,,
1.4.235-7,-71.5645553676329,-16.3313305888645
1.4.235-7,-71.5639719616609,-16.3313298240534
1.4.235-7,-71.563984233482,-16.3311785506732
1.4.235-7,-71.5642258083308,-16.3309705079294
1.4.235-7,-71.5645568433682,-16.3309628202572
1.4.235-7,-71.5645553676329,-16.3313305888645
1.4.235-8,,
1.4.235-8,-71.565249639653,-16.3309603479219
1.4.235-8,-71.5652456010966,-16.3313334818903
1.4.235-8,-71.5645914436066,-16.3313284625098
1.4.235-8,-71.5645925537339,-16.3309605584654
1.4.235-8,-71.565249639653,-16.3309603479219
1.4.235-9,,
1.4.235-9,-71.5651963977543,-16.3304964581552
1.4.235-9,-71.5652102627354,-16.3308847289025
1.4.235-9,-71.5644434417324,-16.3308811029119
1.4.235-9,-71.5644463537794,-16.3307286987419
1.4.235-9,-71.5645903037662,-16.3305840409617
1.4.235-9,-71.5647879338973,-16.3304988476407
1.4.235-9,-71.5651963977543,-16.3304964581552
1.4.236-1,,
1.4.236-1,-71.5631858225329,-16.3312328937355
1.4.236-1,-71.5631597193398,-16.3324822993148
1.4.236-1,-71.562644993251,-16.3324891099282
1.4.236-1,-71.5626601796033,-16.3312389953954
1.4.236-1,-71.5631858225329,-16.3312328937355
1.4.236-10,,
1.4.236-10,-71.5576292684509,-16.3328404163332
1.4.236-10,-71.557105250714,-16.3328305746773
1.4.236-10,-71.5571205457401,-16.3312214968058
1.4.236-10,-71.5576275272135,-16.3312149909225
1.4.236-10,-71.5576292684509,-16.3328404163332
1.4.236-11,,
1.4.236-11,-71.5576071317411,-16.3342207060033
1.4.236-11,-71.5575392923669,-16.3343025314465
1.4.236-11,-71.5574474625313,-16.3344855754649
1.4.236-11,-71.5570999016888,-16.3344743701142
1.4.236-11,-71.5570916249789,-16.3329278396581
1.4.236-11,-71.5576341678451,-16.3329471591971
1.4.236-11,-71.5576071317411,-16.3342207060033
1.4.236-12,,
1.4.236-12,-71.5577393629027,-16.3348401156678
1.4.236-12,-71.557538934358,-16.3345624079995
1.4.236-12,-71.5577385162765,-16.3342558256431
1.4.236-12,-71.5578767519195,-16.3341878817826
1.4.236-12,-71.5591862119578,-16.333403716535
1.4.236-12,-71.5594682746795,-16.3338324158897
1.4.236-12,-71.5577393629027,-16.3348401156678
1.4.236-13,,
1.4.236-13,-71.5607556421805,-16.3324434133404
1.4.236-13,-71.5610556146706,-16.3328668234464
1.4.236-13,-71.5595491306987,-16.3337826262664
1.4.236-13,-71.5592762792057,-16.3333509055634
1.4.236-13,-71.5607556421805,-16.3324434133404
1.4.236-2,,
1.4.236-2,-71.5625535328914,-16.3324912870171
1.4.236-2,-71.5620240776246,-16.3325306663834
1.4.236-2,-71.5620456332477,-16.3312447942908
1.4.236-2,-71.5625543921526,-16.3312383233833
1.4.236-2,-71.5625535328914,-16.3324912870171
1.4.236-3,,
1.4.236-3,-71.5619468140078,-16.3312387273109
1.4.236-3,-71.5619297984104,-16.3317617680858
1.4.236-3,-71.5607944995377,-16.3317508858853
1.4.236-3,-71.5608125459154,-16.3312362498457
1.4.236-3,-71.5619468140078,-16.3312387273109
1.4.236-4,,
1.4.236-4,-71.5607050889878,-16.332311483234
1.4.236-4,-71.5602629383752,-16.3325684575508
1.4.236-4,-71.5601748280847,-16.33236242919
1.4.236-4,-71.5601799952972,-16.3312280765804
1.4.236-4,-71.5607163234782,-16.3312354635307
1.4.236-4,-71.5607050889878,-16.332311483234
1.4.236-5,,
1.4.236-5,-71.5600813028311,-16.331238983956
1.4.236-5,-71.5600862148775,-16.3324350719005
1.4.236-5,-71.560163936129,-16.3326443788107
1.4.236-5,-71.5597380373462,-16.3328679211364
1.4.236-5,-71.5595824588257,-16.3325641387631
1.4.236-5,-71.5595758162204,-16.331240825042
1.4.236-5,-71.5600813028311,-16.331238983956
1.4.236-6,,
1.4.236-6,-71.5594746772451,-16.3326567361916
1.4.236-6,-71.5596290808444,-16.3329646401461
1.4.236-6,-71.5591905240932,-16.3332297698604
1.4.236-6,-71.5591181612476,-16.3331336430859
1.4.236-6,-71.5589532409482,-16.332592203901
1.4.236-6,-71.5589567732788,-16.3312318856429
1.4.236-6,-71.5594795958025,-16.3312281737666
1.4.236-6,-71.5594746772451,-16.3326567361916
1.4.236-7,,
1.4.236-7,-71.558970598484,-16.3329372800816
1.4.236-7,-71.5590798034761,-16.3332829848134
1.4.236-7,-71.5582205855104,-16.3337931103399
1.4.236-7,-71.5582135716432,-16.3329430057068
1.4.236-7,-71.558970598484,-16.3329372800816
1.4.236-8,,
1.4.236-8,-71.5588603653514,-16.3325564196952
1.4.236-8,-71.5589241847221,-16.3328579111994
1.4.236-8,-71.5583543617509,-16.3328285097434
1.4.236-8,-71.5583093764635,-16.332809942375
1.4.236-8,-71.5583439838951,-16.3312279453697
1.4.236-8,-71.5588753282112,-16.3312297251053
1.4.236-8,-71.5588603653514,-16.3325564196952
1.4.236-9,,
1.4.236-9,-71.558242899513,-16.3328452748125
1.4.236-9,-71.557722669237,-16.3328502653951
1.4.236-9,-71.5577000973901,-16.3312101142592
1.4.236-9,-71.5582383882335,-16.3312215371299
1.4.236-9,-71.558242899513,-16.3328452748125
1.4.237-1,,
1.4.237-1,-71.5569890737964,-16.3307106960894
1.4.237-1,-71.5569835511818,-16.3309946444899
1.4.237-1,-71.5558635173158,-16.3309979391151
1.4.237-1,-71.5558571857131,-16.3306892317741
1.4.237-1,-71.5569890737964,-16.3307106960894
1.4.237-10,,
1.4.237-10,-71.5562367618926,-16.3248075837147
1.4.237-10,-71.5558870965276,-16.3248059018537
1.4.237-10,-71.5559011774519,-16.3241675526066
1.4.237-10,-71.5562402737565,-16.3241675529682
1.4.237-10,-71.5562367618926,-16.3248075837147
1.4.237-11,,
1.4.237-11,-71.5566268940039,-16.3248168900423
1.4.237-11,-71.556632151003,-16.324819504211
1.4.237-11,-71.5566348214888,-16.3248195042575
1.4.237-11,-71.5566082674532,-16.3248142735643
1.4.237-11,-71.5562957159284,-16.3248152195832
1.4.237-11,-71.5562999093033,-16.3241740301577
1.4.237-11,-71.5566509700768,-16.3241610611874
1.4.237-11,-71.5566268940039,-16.3248168900423
1.4.237-12,,
1.4.237-12,-71.5567013652166,-16.3241773194621
1.4.237-12,-71.5570219706462,-16.324167336244
1.4.237-12,-71.5570216279315,-16.3248055383863
1.4.237-12,-71.5566929919828,-16.3248219697455
1.4.237-12,-71.5567013652166,-16.3241773194621
1.4.237-13,,
1.4.237-13,-71.5570137263569,-16.323748519881
1.4.237-13,-71.5570120634921,-16.3240953961666
1.4.237-13,-71.5559001983353,-16.3240804145747
1.4.237-13,-71.5559068806295,-16.3237285959413
1.4.237-13,-71.5570137263569,-16.323748519881
1.4.237-2,,
1.4.237-2,-71.5562137335285,-16.3305988660645
1.4.237-2,-71.5558714550417,-16.330598601027
1.4.237-2,-71.555882968357,-16.3299668667148
1.4.237-2,-71.5562074184796,-16.3299620083319
1.4.237-2,-71.5562137335285,-16.3305988660645
1.4.237-3,,
1.4.237-3,-71.5562620877848,-16.3299551477035
1.4.237-3,-71.556605856899,-16.3299457300535
1.4.237-3,-71.556606648356,-16.33059164229
1.4.237-3,-71.5562711936706,-16.3306012096244
1.4.237-3,-71.5562620877848,-16.3299551477035
1.4.237-4,,
1.4.237-4,-71.55667149051,-16.3299636181388
1.4.237-4,-71.5569877622616,-16.329958855113
1.4.237-4,-71.55698486304,-16.3306051035361
1.4.237-4,-71.5566714759234,-16.3305961102658
1.4.237-4,-71.55667149051,-16.3299636181388
1.4.237-7,,
1.4.237-7,-71.5569954447038,-16.3281564261193
1.4.237-7,-71.5558836952283,-16.3281591819626
1.4.237-7,-71.5558865297319,-16.3276017593297
1.4.237-7,-71.5559424001373,-16.3274890854018
1.4.237-7,-71.5570004018335,-16.3274689466188
1.4.237-7,-71.5569954447038,-16.3281564261193
1.4.238-1,,
1.4.238-1,-71.5569412267714,-16.3235434713554
1.4.238-1,-71.5565294317619,-16.3235337065318
1.4.238-1,-71.5565222403168,-16.3226397529679
1.4.238-1,-71.5569445299039,-16.3226444729151
1.4.238-1,-71.5569412267714,-16.3235434713554
1.4.238-10,,
1.4.238-10,-71.5588911709806,-16.322576735356
1.4.238-10,-71.5584624418211,-16.3225749989399
1.4.238-10,-71.5584602215899,-16.3215753022289
1.4.238-10,-71.5588940919695,-16.3215957445445
1.4.238-10,-71.5588911709806,-16.322576735356
1.4.238-2,,
1.4.238-2,-71.556953881721,-16.3215654015614
1.4.238-2,-71.5569433418877,-16.3225527047405
1.4.238-2,-71.5565291003469,-16.3225476633446
1.4.238-2,-71.5565388472364,-16.3215620612105
1.4.238-2,-71.556953881721,-16.3215654015614
1.4.238-3,,
1.4.238-3,-71.5574212273907,-16.3225426097619
1.4.238-3,-71.557014244302,-16.3225414356039
1.4.238-3,-71.5570185456749,-16.321568945766
1.4.238-3,-71.5574234324536,-16.3215842226404
1.4.238-3,-71.5574212273907,-16.3225426097619
1.4.238-4,,
1.4.238-4,-71.5574118059085,-16.3235514539893
1.4.238-4,-71.5570056681129,-16.3235408761997
1.4.238-4,-71.5570029878493,-16.3226354363523
1.4.238-4,-71.5574273119313,-16.3226392211974
1.4.238-4,-71.5574118059085,-16.3235514539893
1.4.238-5,,
1.4.238-5,-71.5579128286974,-16.3235503724394
1.4.238-5,-71.5574849801607,-16.3235460374752
1.4.238-5,-71.5574966169474,-16.3226508822085
1.4.238-5,-71.5579134981403,-16.3226554542771
1.4.238-5,-71.5579128286974,-16.3235503724394
1.4.238-6,,
1.4.238-6,-71.5579218717118,-16.322561714757
1.4.238-6,-71.5574951042662,-16.3225561276055
1.4.238-6,-71.5574938716942,-16.3215808794286
1.4.238-6,-71.5579251987408,-16.3215946493386
1.4.238-6,-71.5579218717118,-16.322561714757
1.4.238-7,,
1.4.238-7,-71.5584075095648,-16.3225709753903
1.4.238-7,-71.557987365054,-16.3225656892599
1.4.238-7,-71.5579942617033,-16.3215843327053
1.4.238-7,-71.5584196055986,-16.321573442001
1.4.238-7,-71.5584075095648,-16.3225709753903
1.4.238-8,,
1.4.238-8,-71.5584058962187,-16.3235513670986
1.4.238-8,-71.5579879351219,-16.3235438716767
1.4.238-8,-71.5579861504164,-16.3226528976985
1.4.238-8,-71.5584082157103,-16.3226490620936
1.4.238-8,-71.5584058962187,-16.3235513670986
1.4.238-9,,
1.4.238-9,-71.5588899396243,-16.3235587606602
1.4.238-9,-71.5584712275167,-16.3235569002059
1.4.238-9,-71.5584594881783,-16.3226520137577
1.4.238-9,-71.5589018875397,-16.3226572730511
1.4.238-9,-71.5588899396243,-16.3235587606602
1.4.239-1,,
1.4.239-1,-71.5571399575005,-16.3237442508177
1.4.239-1,-71.5574714905046,-16.3237499047297
1.4.239-1,-71.557480992345,-16.3248118533147
1.4.239-1,-71.5571386954844,-16.324809882589
1.4.239-1,-71.5571399575005,-16.3237442508177
1.4.239-10,,
1.4.239-10,-71.5582372239866,-16.3286991559047
1.4.239-10,-71.5579095853672,-16.3286974243535
1.4.239-10,-71.5578865296103,-16.3275944457028
1.4.239-10,-71.5582329873761,-16.3276096142183
1.4.239-10,-71.5582372239866,-16.3286991559047
1.4.239-11,,
1.4.239-11,-71.5578386083261,-16.3286879461238
1.4.239-11,-71.5575095622704,-16.3286808160913
1.4.239-11,-71.5575140608492,-16.327593855376
1.4.239-11,-71.5578372883729,-16.327597279527
1.4.239-11,-71.5578386083261,-16.3286879461238
1.4.239-12,,
1.4.239-12,-71.5574423695851,-16.328687946032
1.4.239-12,-71.5571007461681,-16.328668890588
1.4.239-12,-71.5571213815912,-16.3276054057577
1.4.239-12,-71.5574425613706,-16.3276065219448
1.4.239-12,-71.5574423695851,-16.328687946032
1.4.239-13,,
1.4.239-13,-71.5574424275482,-16.329898638447
1.4.239-13,-71.5571033737456,-16.3298928289813
1.4.239-13,-71.5571190364325,-16.3288286245859
1.4.239-13,-71.5574495606843,-16.328825488863
1.4.239-13,-71.5574424275482,-16.329898638447
1.4.239-14,,
1.4.239-14,-71.5578394175597,-16.3298911781148
1.4.239-14,-71.5574917563975,-16.3298875683393
1.4.239-14,-71.5575089240884,-16.3288254888225
1.4.239-14,-71.5578656930876,-16.3288129107224
1.4.239-14,-71.5578394175597,-16.3298911781148
1.4.239-15,,
1.4.239-15,-71.5582286838186,-16.3299019638244
1.4.239-15,-71.557896027448,-16.329895444429
1.4.239-15,-71.5579182966444,-16.3288348878351
1.4.239-15,-71.5582290897464,-16.3288366925699
1.4.239-15,-71.5582286838186,-16.3299019638244
1.4.239-16,,
1.4.239-16,-71.5582286745,-16.3310204325284
1.4.239-16,-71.5578804988339,-16.3310274016012
1.4.239-16,-71.5578921784623,-16.3299658740363
1.4.239-16,-71.5582208668203,-16.3299753425444
1.4.239-16,-71.5582286745,-16.3310204325284
1.4.239-17,,
1.4.239-17,-71.5578392049132,-16.3310206433396
1.4.239-17,-71.5574819750308,-16.3310169778035
1.4.239-17,-71.5574956160359,-16.3299595471674
1.4.239-17,-71.5578464445287,-16.3299433172456
1.4.239-17,-71.5578392049132,-16.3310206433396
1.4.239-18,,
1.4.239-18,-71.5574429904146,-16.3310216512916
1.4.239-18,-71.557103724516,-16.3310217903387
1.4.239-18,-71.557097031686,-16.3299565235275
1.4.239-18,-71.5574546287093,-16.3299467999431
1.4.239-18,-71.5574429904146,-16.3310216512916
1.4.239-2,,
1.4.239-2,-71.5578757641345,-16.3248070030092
1.4.239-2,-71.5575422726388,-16.3248030537669
1.4.239-2,-71.557551389922,-16.3237536512929
1.4.239-2,-71.5578713345709,-16.3237467367968
1.4.239-2,-71.5578757641345,-16.3248070030092
1.4.239-3,,
1.4.239-3,-71.55793033177,-16.3237534412907
1.4.239-3,-71.5582689011116,-16.3237549136622
1.4.239-3,-71.5582538546032,-16.3248128843655
1.4.239-3,-71.5579352542531,-16.3248107170817
1.4.239-3,-71.55793033177,-16.3237534412907
1.4.239-4,,
1.4.239-4,-71.5582620793841,-16.3259389160575
1.4.239-4,-71.5579340666145,-16.3259345556381
1.4.239-4,-71.5579406554478,-16.3248771451575
1.4.239-4,-71.5582558167468,-16.3248789223243
1.4.239-4,-71.5582620793841,-16.3259389160575
1.4.239-5,,
1.4.239-5,-71.5578742272888,-16.3259421639443
1.4.239-5,-71.5575272941284,-16.325929229288
1.4.239-5,-71.5575436194963,-16.3248673249074
1.4.239-5,-71.5578641340796,-16.3248720734241
1.4.239-5,-71.5578742272888,-16.3259421639443
1.4.239-6,,
1.4.239-6,-71.5574778011621,-16.3259346052444
1.4.239-6,-71.5571336788152,-16.3259140169724
1.4.239-6,-71.5571345450681,-16.324875177667
1.4.239-6,-71.5574641961854,-16.3248711119775
1.4.239-6,-71.5574778011621,-16.3259346052444
1.4.239-7,,
1.4.239-7,-71.5574554207614,-16.3271451068536
1.4.239-7,-71.5571054348692,-16.3271402867155
1.4.239-7,-71.5571292009156,-16.3260858294078
1.4.239-7,-71.5574636385278,-16.3260937546276
1.4.239-7,-71.5574554207614,-16.3271451068536
1.4.239-8,,
1.4.239-8,-71.5578520998013,-16.3271466312184
1.4.239-8,-71.5575117921533,-16.327135888032
1.4.239-8,-71.5575342022747,-16.3260929218244
1.4.239-8,-71.557841762219,-16.3260881361089
1.4.239-8,-71.5578520998013,-16.3271466312184
1.4.239-9,,
1.4.239-9,-71.5582462085181,-16.3271565692765
1.4.239-9,-71.5579239549853,-16.32715065795
1.4.239-9,-71.557925054112,-16.3260911513278
1.4.239-9,-71.5582507215656,-16.3260875574783
1.4.239-9,-71.5582462085181,-16.3271565692765
1.4.240-1,,
1.4.240-1,-71.5586724045049,-16.3310332048487
1.4.240-1,-71.5583456814735,-16.3310335145719
1.4.240-1,-71.5583534709346,-16.3299504910815
1.4.240-1,-71.5586858622216,-16.3299724321747
1.4.240-1,-71.5586724045049,-16.3310332048487
1.4.240-10,,
1.4.240-10,-71.559477192456,-16.327155894961
1.4.240-10,-71.5591554385498,-16.3271671852366
1.4.240-10,-71.5591516618037,-16.3260848030726
1.4.240-10,-71.5594836172345,-16.3260837183152
1.4.240-10,-71.559477192456,-16.327155894961
1.4.240-11,,
1.4.240-11,-71.5590998296599,-16.3271622663032
1.4.240-11,-71.558751176544,-16.3271595228656
1.4.240-11,-71.5587695116453,-16.3260846553607
1.4.240-11,-71.5591062016723,-16.3260814916055
1.4.240-11,-71.5590998296599,-16.3271622663032
1.4.240-12,,
1.4.240-12,-71.5586877783308,-16.3271555103214
1.4.240-12,-71.558362948851,-16.327151902285
1.4.240-12,-71.558374150059,-16.3260969569269
1.4.240-12,-71.5587068619261,-16.326096731679
1.4.240-12,-71.5586877783308,-16.3271555103214
1.4.240-13,,
1.4.240-13,-71.5587085567818,-16.3259434870446
1.4.240-13,-71.5583621136087,-16.3259244559706
1.4.240-13,-71.5583804131423,-16.3248884469923
1.4.240-13,-71.5587078815722,-16.3248855181956
1.4.240-13,-71.5587085567818,-16.3259434870446
1.4.240-14,,
1.4.240-14,-71.5591002526919,-16.3259436715282
1.4.240-14,-71.5587663541117,-16.3259432728242
1.4.240-14,-71.5587594421823,-16.3248765691971
1.4.240-14,-71.5591032746785,-16.3248838608518
1.4.240-14,-71.5591002526919,-16.3259436715282
1.4.240-15,,
1.4.240-15,-71.5594894389065,-16.3259463953503
1.4.240-15,-71.5591675893655,-16.3259393492993
1.4.240-15,-71.5591730742672,-16.3248772485418
1.4.240-15,-71.5594931466661,-16.3248715569294
1.4.240-15,-71.5594894389065,-16.3259463953503
1.4.240-16,,
1.4.240-16,-71.5591665509176,-16.3248146511032
1.4.240-16,-71.5591856575854,-16.3237599883956
1.4.240-16,-71.5594969357629,-16.3237607979771
1.4.240-16,-71.5594925668244,-16.3248237005964
1.4.240-16,-71.5591665509176,-16.3248146511032
1.4.240-17,,
1.4.240-17,-71.5590954276343,-16.3248262986108
1.4.240-17,-71.5587645446705,-16.3248155937226
1.4.240-17,-71.558778389251,-16.3237497601231
1.4.240-17,-71.5591149744766,-16.3237545303184
1.4.240-17,-71.5590954276343,-16.3248262986108
1.4.240-18,,
1.4.240-18,-71.5587090382795,-16.324823986271
1.4.240-18,-71.5583715061739,-16.3248227020756
1.4.240-18,-71.5583739097524,-16.3237574360223
1.4.240-18,-71.5587277461596,-16.3237574071238
